implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file
baseline,adult_model_10,0.109,0.131,delta,0.7188180746723078,0.006109765223098388,0.004029744033462653,0.005033752996239828,0.045227925576195614,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl
baseline,adult_model_10,0.109,0.131,tstat,0.7299581178019123,0.03268245216471827,0.044037674275227805,0.024044684810820754,0.06365476854008968,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl
baseline,adult_model_10,0.109,0.131,random,0.7403963674651551,0.11965687578777541,0.1218947709253136,-0.001043800548754757,-0.0022797583056671797,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl
baseline,adult_model_10,0.109,0.131,delta,0.7580194159452265,0.016572881526892198,0.03347144790196455,0.0872530035300647,0.09075142269479602,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl
baseline,adult_model_10,0.109,0.131,tstat,0.7748926974862493,0.18302235561256547,0.23520370093307216,0.10841547092112043,0.0961605615871778,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl
baseline,adult_model_10,0.109,0.131,random,0.7574877280265654,0.1623981259322765,0.18205733481421987,-0.0018725967335447087,-0.002118762521490452,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl
baseline,adult_model_10,0.109,0.131,delta,0.7857893074288468,0.07799243830321442,0.1100569278926262,0.0779072240699051,0.0904688874889813,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl
baseline,adult_model_10,0.109,0.131,tstat,0.7893622064493491,0.1466662511820179,0.20061227442115653,0.08132894442746587,0.09399264855886745,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl
baseline,adult_model_10,0.109,0.131,random,0.7851273073653915,0.21669806761969027,0.20714033697687634,0.001807240024110993,0.001557072205067829,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl
baseline,adult_model_10,0.109,0.131,delta,0.7320575926400749,0.06982690140969437,0.08271194666016704,0.028188436232338902,0.028555800005633708,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl
baseline,adult_model_10,0.109,0.131,tstat,0.7431915195172444,0.15163222119426256,0.1459564807129592,0.041733867915852305,0.03731168395810993,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl
baseline,adult_model_10,0.109,0.131,random,0.7333902917965924,0.17191925880604275,0.13608346719522668,-0.002032584457529149,-0.00040539090445498985,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7921505494646666,0.24778954420233643,0.2980875336007068,0.2304356779314797,0.15610425218364993,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7874593584483255,0.34203592256533405,0.32008269960786695,0.16352321385600255,0.132187136924285,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl
baseline,adult_model_10,0.131,0.186,random,0.7494954295467393,0.16316820193738082,0.150551221844898,-0.0007121629266132226,7.985086630734767e-05,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl
baseline,adult_model_10,0.131,0.186,delta,0.8062691524017357,0.20555804075470036,0.2804918973714696,0.20013068869744816,0.1489600111913226,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.8014113903317078,0.26701379375619294,0.28337466095121416,0.14176156325140613,0.12758051500059633,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl
baseline,adult_model_10,0.131,0.186,random,0.7770172454410117,0.1768884652724301,0.1829314307987317,0.0017003237798364186,0.0007938384813374647,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7635115667344271,0.008761184973109874,0.005366623094117244,0.023122838282555916,0.048872319264493834,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7752081382174122,0.03226649063808721,0.07121722995513363,0.051469926178584764,0.06730741069442556,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl
baseline,adult_model_10,0.131,0.186,random,0.7826288565660711,0.1692703225686263,0.19704635814249544,0.0022524560365919464,0.0016517424580371556,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7649201233469982,0.0014836374593557573,0.0014211091241201409,0.022799733349653285,0.03836801079338582,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7770308138254856,0.05514061184976199,0.07673208054174785,0.05322614281796502,0.05690184544762469,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl
baseline,adult_model_10,0.131,0.186,random,0.7863260200991883,0.2274355958417308,0.21920210045444885,0.0009198340868805511,0.000872348628217054,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7770883657148898,0.02912249383101288,0.0350066473852702,0.00028589198397104877,0.026361075948650822,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7894906905458106,0.1129800270491882,0.13405744935358968,0.03973584338952481,0.05344359738706912,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl
baseline,adult_model_10,0.131,0.186,random,0.7954340777106077,0.20353545781775526,0.21681906435823445,-0.002798229075377078,-0.00244944731749995,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7574453445405733,0.02386438006417644,0.025804401997868702,0.07232775006164108,0.08934737729121228,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7658092166405681,0.05279254890558722,0.07904638451779714,0.09775330861135594,0.09266129424669758,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl
baseline,adult_model_10,0.131,0.186,random,0.7640592243227667,0.22355362285774247,0.2089771818943102,-0.0012875566145040258,-0.0013261876092366114,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl
baseline,adult_model_10,0.131,0.186,delta,0.747923007332494,0.05961333420449777,0.060243950830455896,-0.016187941742714866,-0.013328403165486212,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.754519601797834,0.09728375802877924,0.10676745031628385,-0.0056705552519455875,-0.004623241962861825,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl
baseline,adult_model_10,0.131,0.186,random,0.7653403225922072,0.13061596903220307,0.1548161030078351,0.0016975431432997678,0.0017352681584130944,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7807542584072503,0.16778133519132798,0.20683424420380878,0.22246686832005766,0.15598205811085825,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.777175782664989,0.20497784829331414,0.2532446624199518,0.16602941130820606,0.13279081945166263,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl
baseline,adult_model_10,0.131,0.186,random,0.7453268439500279,0.13360413083068629,0.14084380778864378,-0.0005053294201024696,-0.0011323994086587898,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7462961777475612,0.06540479791721313,0.1015397333694665,0.1134564736330651,0.09660192955206265,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7487827634312116,0.14101154999266327,0.16879745154144724,0.08324376113366679,0.08345744593817114,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl
baseline,adult_model_10,0.131,0.186,random,0.7277554298041485,0.09030172388909044,0.09620863722315305,-0.0004649572086738541,0.00014223302956534084,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl
baseline,adult_model_10,0.131,0.186,delta,0.7660314117092154,0.14474808417496035,0.16945188316480847,0.16526059073132648,0.16694998858921806,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl
baseline,adult_model_10,0.131,0.186,tstat,0.7660938728736388,0.21431505291252387,0.23897381145071292,0.13421627183180382,0.14777689440324596,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl
baseline,adult_model_10,0.131,0.186,random,0.7363762016493324,0.11443683751844802,0.13110287360073147,0.00015735697524460143,0.0010241068055368676,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl
baseline,adult_model_10,0.186,0.992,delta,0.8293050227256566,0.34789381360266974,0.3976489349087132,0.22573602456407196,0.19035356263805392,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8257142714064181,0.37130772674469315,0.3932624296098754,0.17623736078824082,0.17104747409657534,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl
baseline,adult_model_10,0.186,0.992,random,0.7998759679800042,0.23036668388936096,0.2501889382818879,0.0004105282752084213,0.0005096582293640212,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl
baseline,adult_model_10,0.186,0.992,delta,0.8286775752774573,0.2659644740561479,0.3658229952869034,0.21572909895189551,0.17408771746739551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8241305462258358,0.4078942855569546,0.3945519721918047,0.15063287782842333,0.1496668197528399,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0.pkl
baseline,adult_model_10,0.186,0.992,random,0.8008378378969747,0.21783539048537123,0.24743814026188468,-0.003246040233037078,-0.0027603388293566482,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0.pkl
baseline,adult_model_10,0.186,0.992,delta,0.7876513674059867,0.05716693098856817,0.08256708907276818,0.029487991270290625,0.04541216785500208,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.797434101646521,0.17510080287206484,0.2133878781088208,0.05513678742920132,0.05687809990742615,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl
baseline,adult_model_10,0.186,0.992,random,0.7929731347286529,0.19421790265429784,0.19720855956510266,-0.0030316386435628295,-0.002672090587489238,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl
baseline,adult_model_10,0.186,0.992,delta,0.825022606187416,0.10056357294770962,0.17113935865375768,0.11258394386770369,0.12509743308264576,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8277285556452312,0.19353669584978525,0.3267731657826875,0.10833783688783397,0.11737856291777737,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl
baseline,adult_model_10,0.186,0.992,random,0.8136644499260515,0.2551452801889483,0.30462062006817414,-0.002443692210139208,-0.003181680608958406,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl
baseline,adult_model_10,0.186,0.992,delta,0.7941426655985201,0.01634201422978865,0.022347570110564024,-0.007757456366910449,0.0008395810293875611,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-15-20-34-77-87.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8029646158454888,0.03575750068902141,0.0939738141448396,0.004456044699070699,0.012423116316375856,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-15-20-34-77-87.pkl
baseline,adult_model_10,0.186,0.992,random,0.8170404602208194,0.33673733108813575,0.3269802826556789,-0.0027806160749326635,-0.002955038009035048,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-15-20-34-77-87.pkl
baseline,adult_model_10,0.186,0.992,delta,0.7954328208439291,0.01075656350684083,0.01670387149974043,-0.02823933633857909,-0.013302800403735516,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-20-34-57-77-129.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8054076106487674,0.039595434798567516,0.09792411718047153,-0.012033556862163269,4.2169225127273346e-05,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-20-34-57-77-129.pkl
baseline,adult_model_10,0.186,0.992,random,0.8181524878258696,0.2927346888776157,0.3178211302050388,0.0011304749241874072,0.001031513024254556,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-20-34-57-77-129.pkl
baseline,adult_model_10,0.186,0.992,delta,0.7980317253265089,0.06601625188180021,0.13787915701078224,0.12202687018134721,0.13909701982663672,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-12-15-50-89.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8030559887226247,0.21431622776570172,0.2365456829221105,0.12755308483576674,0.13875497257571573,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-12-15-50-89.pkl
baseline,adult_model_10,0.186,0.992,random,0.7921630867484778,0.2612327794316137,0.25512828176981867,0.00010766229764601192,-4.281772864840972e-05,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-12-15-50-89.pkl
baseline,adult_model_10,0.186,0.992,delta,0.8067644857385223,0.019771812158345836,0.024410095165198167,-0.009301636703550366,0.004168832863452115,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-15-20-57-89.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8191939764915018,0.12894091342691225,0.18205178023589114,0.012944816766691259,0.01772144840531966,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-15-20-57-89.pkl
baseline,adult_model_10,0.186,0.992,random,0.8292569008262236,0.38162120484441237,0.3897583232536446,0.0010238932232837655,0.0009436037434973378,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-15-20-57-89.pkl
baseline,adult_model_10,0.186,0.992,delta,0.7962525039654564,0.02173644804375831,0.023540445653069113,0.010125141389122017,0.017893979593776144,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-15-34-57-87-89-129.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8077667942677681,0.05633919943714042,0.13778733646831556,0.03283713005282199,0.03457888126232729,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-15-34-57-87-89-129.pkl
baseline,adult_model_10,0.186,0.992,random,0.8174017268542452,0.2958324924285898,0.30774485248253575,-0.0006931877027377974,-0.0009336998019648854,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-15-34-57-87-89-129.pkl
baseline,adult_model_10,0.186,0.992,delta,0.8034999578690109,0.023277832382940185,0.02466993898861335,-0.058181283768714356,-0.04173631477751678,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-20-57-87-129.pkl
baseline,adult_model_10,0.186,0.992,tstat,0.8158668539617734,0.12568068042188246,0.17713573121630236,-0.0299976070304651,-0.020876056952547895,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-20-57-87-129.pkl
baseline,adult_model_10,0.186,0.992,random,0.8281102404642482,0.3155695162040606,0.3595506346353154,0.0024556931625759368,0.00216234321350606,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-5-20-57-87-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.7168264920039435,0.0004333929495037209,0.03793024463899001,-0.004949776082292803,-0.0036774988439251415,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-12-15-50-57-87-89.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.7198553490987615,0.05597842912961054,0.07823474076929855,-0.007489533436697701,-0.0015799068381037195,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-12-15-50-57-87-89.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.721897564090847,0.09773320594086707,0.1014375120792279,-0.0011670839520900903,-0.0010101641964330766,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-12-15-50-57-87-89.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.7182923810176537,0.0,0.03065832581360411,-0.014661759284420192,-0.01369870207305761,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-12-15-50-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.7220969871505444,0.0747790911023237,0.0875697900340319,-0.012457126184728244,-0.011350966316604103,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-12-15-50-57-89-129.pkl
