implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file,win_size,comparison
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.7703951841741206,0.06144696586296944,0.20794450733994482,0.07648702581948089,0.07279871108607,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.7702999569214135,0.11062901668086345,0.18235234005399953,0.067510426164718,0.07266054982135386,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.755899806102583,0.0750126171616405,0.0520982065360858,-1.5787891947259666e-05,-0.0014137517860223635,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.7647897227014043,0.0,0.040406425279059174,0.020690714027382588,0.01869518453806487,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.7648679295689683,0.0,0.041097565133839505,0.01807284227517812,0.018557768225175374,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.7718044465752683,0.2483183841850422,0.12198347559684398,-0.0022461718949812245,-0.00423583839063498,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.8148596973017708,0.05021479317443921,0.11065319428608723,-0.03552378905796553,-0.04131634829808653,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.8150775229358503,0.025107396587219603,0.11361874639855071,-0.05393001945729968,-0.041787047176598695,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.8186032840664468,0.21060503577840095,0.15736774401386375,-0.0006466199190109569,-0.0001404716465620773,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-15-20-26-50-57-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.80420259399832,0.08577261202880335,0.19276004447660725,0.04840690903704625,0.03590464333602459,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.8035552806046139,0.06669423263177392,0.165612891766972,0.037613127625420725,0.03578828474829439,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.795926087485075,0.09502716860171334,0.08927909464992664,0.005189424104029807,0.006901144154109238,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-15-26-78-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.8133996190113411,0.04866887420828147,0.11458193948746065,0.003433489694318751,-0.0014940691171998583,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.8135613962500512,0.024334437104140735,0.11669455554051483,-0.011499470156506209,-0.0018279442448986814,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.8144024347922015,0.19490833799500257,0.19519082115330105,-0.020449883404459312,-0.025291056376200584,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-20-26-50-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.7928043235648985,0.0,0.21393971240709697,0.08552635807166861,0.09275772860565269,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.7934773624539505,0.08053333881865209,0.19887500487619375,0.07723519405869264,0.09265373197296639,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.7812187925244624,0.025025477448149556,0.07441161936567554,0.014007670949177127,0.012856232151400736,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-34-78-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.7629887984257273,0.0808119466594998,0.07171030734540668,0.051982775450196084,0.061366983604244946,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7632139218237303,0.08300155922745621,0.07346459626534049,0.047789615518560674,0.06125276407354502,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.759108594767954,0.014360170743970715,0.05599424539341372,-0.011368359740338623,-0.0062589063009229114,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-14-15-20-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.7782811616517176,0.0,0.03936527199337621,0.010731932548538655,0.0031587441700834896,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7786990010114073,0.031607313994506774,0.04273160906154072,0.0004179580994838248,0.0028952895462233666,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.7843759384553979,0.057117594715261656,0.09637842007550329,0.0071069689466625304,0.01215037692152812,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-27-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.7912323190926172,0.04278377996176884,0.05594502609166148,0.03996153951169108,0.05632719907005896,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7917346752484572,0.06419406199497296,0.06046979985606967,0.03395798315773183,0.056129370872725896,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.7929274037879198,0.06798163630666551,0.08506039308266444,0.00217513681382343,0.006491261748522076,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-1-5-13-15-20-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.8137703710242847,0.042591036088414705,0.10578601272087651,-0.03007519797686163,-0.03304584786666303,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.8140613757470143,0.021295518044207352,0.10929938337342085,-0.0424790469744831,-0.033443621066520136,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.8192015480999918,0.20460564875403525,0.14148502325969364,0.011052038356747751,0.010576209638502802,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-12-26-34-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.8050339645145775,0.0013018954195327067,0.04033877256534646,0.060820511841103576,0.08208227315369868,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.8054743356228494,0.022104867716187842,0.04383573269028309,0.057199759785673224,0.08187829861224465,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.8069196890748774,0.05554294016038728,0.07627169250943387,0.0028633125592844224,0.0016457361067264964,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-15-57-66-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.7936795314826229,0.20083306545434526,0.3361666049389673,0.07943555074777146,0.05293429247589843,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7911704297757705,0.1974239125808837,0.29249897479673004,0.059133308572918784,0.05272041053285328,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.7749429352474291,0.05518411271863288,0.08928722795225177,-0.0001335848370708024,-0.0014410269619935842,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-20-26-50-59-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.7928928144725801,0.07602440191176121,0.10487979393418462,0.026851271862599117,0.029106790366453004,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7925352335456667,0.07620473324315258,0.10271444623400038,0.020330609745790686,0.0289094412187944,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.7878223422854437,0.04398621993117397,0.05633490608830164,-0.004409187104366511,-0.01069881322768104,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-20-26-85-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.759201669199043,0.23300238085499161,0.10291439019268228,0.05058970371650112,0.05090277200681371,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7592379666205027,0.23352952515656578,0.10322545784238717,0.044967005390233517,0.050658371455533216,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.754469687790307,0.13847259059535766,0.08423027030978324,-0.008226759086648931,-0.011612906996922277,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-13-15-54-59-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.7616972948566586,0.0,0.045569387572932815,0.009125707801888447,0.017168133323660826,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.7618031106342926,0.0,0.046499855636259343,-0.0013225560081669549,0.01685449552943139,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.7645401186049019,0.06783015774992052,0.07681976036148187,0.0067205965969968,0.006522318381993615,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-15-54-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,delta,0.8183292218379478,0.13346454853343281,0.17660742750146982,0.03232956876735994,0.05715963014121316,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,tstat,0.8184860031403054,0.13597299783094347,0.1785073591755228,0.02260444496744091,0.05689652233811237,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0615,0.0658,random,0.8136176752906841,0.07179731538061145,0.10994773598167844,-0.0022369944603687214,-0.0019527590487929767,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0615-0.0658-target-5-20-34-54-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.7864085650602832,0.23038750259010585,0.3473196468944542,0.07888182452022942,0.06953204491821777,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.7836689412066685,0.22724186786979703,0.30275944774027647,0.05688602333259638,0.06932999720804663,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.7674282023938933,0.10236969981838523,0.10148723669608191,0.010404545605960084,0.00965554354251269,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-0-20-50-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.8121825651454533,0.0,0.05297647627156094,-0.003958152496649295,-0.018542112380907937,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.8124205472968735,0.0224296039855572,0.055514005211944356,-0.016131131099446704,-0.018933643982815943,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.8173062682256743,0.19799153741486838,0.1528053658263491,-0.007682893764937998,-0.004172067326241279,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-15-20-27-34-77-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.871030281978308,0.09273403892380179,0.11074080035005664,0.06346807434631804,0.07403577984827557,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.8709862982750959,0.09246996110459256,0.1109334477704559,0.06947943229127669,0.07393519861451987,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.8681605333416172,0.055285480582342464,0.08687474501098584,-0.003436062697398384,-0.006288641748402671,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-15-20-74-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.8383012754434133,0.08700801030833963,0.08940407712304684,-0.10919990317291066,-0.09504874845799773,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.8379100937057756,0.08588885740057785,0.08277028031476391,-0.11783838805250922,-0.09487332418919535,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.842245122520956,0.12570578818689668,0.12026834782233943,0.0020537171210739534,-0.004803391220059701,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-20-26-65-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.8374699857635376,0.08482686309962595,0.10473350581177099,0.03995976078245401,0.06627365694064329,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.8373020010260599,0.0896889337732683,0.09694747456457606,0.04430573621635762,0.0661529891794421,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.834112031222175,0.07226761774914017,0.08043650203375645,-0.0011054567158939959,-0.0005818970738544591,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-34-63-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.8231493976005226,0.02823685888935224,0.07602675689489966,-0.032710593474423004,-0.05604952621917424,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.8229192537781039,0.01411842944467612,0.07277271140313347,-0.05493387134596763,-0.056349804284904305,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.827869207486458,0.12640463922644998,0.14905699573477477,-0.00030374961008791993,0.0025740113082220917,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-5-12-20-34-50-57-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,delta,0.7595182170324268,0.36206972437159823,0.18690751626415283,0.07144809033038525,0.017701891727175272,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,tstat,0.7672706711974251,0.5333494433821336,0.2252218586422956,0.06506605781473242,0.017426419230293234,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0658,0.0704,random,0.7405539885149343,0.029466056674765127,0.050662468862986164,0.010067028549629336,0.012165148392941697,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0658-0.0704-target-5-20-34-81.pkl,5,first_vs_last
